codigo;nome;periodo;carga;submercado
6;BARRA 6;164;69.23645193;1
7;BARRA 7;164;69.23645193;1
8;BARRA 8;164;69.23645193;1
9;BARRA 9;164;69.23645193;1
10;BARRA 10;164;69.23645193;1
11;BARRA 11;164;0;1
12;BARRA 12;164;0;1
13;BARRA 13;164;69.23645193;1
14;BARRA 14;164;69.23645193;1
15;BARRA 15;164;69.23645193;1
16;BARRA 16;164;69.23645193;1
17;BARRA 17;164;0;1
18;BARRA 18;164;69.23645193;1
19;BARRA 19;164;69.23645193;1
20;BARRA 20;164;69.23645193;1
21;BARRA 21;164;0;1
22;BARRA 22;164;0;1
23;BARRA 23;164;0;1
24;BARRA 24;164;0;1
1;BARRA 1;165;68.62211313;1
2;BARRA 2;165;68.62211313;1
3;BARRA 3;165;68.62211313;1
4;BARRA 4;165;68.62211313;1
5;BARRA 5;165;68.62211313;1
6;BARRA 6;165;68.62211313;1
7;BARRA 7;165;68.62211313;1
8;BARRA 8;165;68.62211313;1
9;BARRA 9;165;68.62211313;1
10;BARRA 10;165;68.62211313;1
11;BARRA 11;165;0;1
12;BARRA 12;165;0;1
13;BARRA 13;165;68.62211313;1
14;BARRA 14;165;68.62211313;1
15;BARRA 15;165;68.62211313;1
16;BARRA 16;165;68.62211313;1
17;BARRA 17;165;0;1
18;BARRA 18;165;68.62211313;1
19;BARRA 19;165;68.62211313;1
20;BARRA 20;165;68.62211313;1
21;BARRA 21;165;0;1
22;BARRA 22;165;0;1
23;BARRA 23;165;0;1
24;BARRA 24;165;0;1
1;BARRA 1;166;67.84240188;1
2;BARRA 2;166;67.84240188;1
3;BARRA 3;166;67.84240188;1
4;BARRA 4;166;67.84240188;1
5;BARRA 5;166;67.84240188;1
6;BARRA 6;166;67.84240188;1
7;BARRA 7;166;67.84240188;1
8;BARRA 8;166;67.84240188;1
9;BARRA 9;166;67.84240188;1
10;BARRA 10;166;67.84240188;1
11;BARRA 11;166;0;1
12;BARRA 12;166;0;1
13;BARRA 13;166;67.84240188;1
14;BARRA 14;166;67.84240188;1
15;BARRA 15;166;67.84240188;1
16;BARRA 16;166;67.84240188;1
17;BARRA 17;166;0;1
18;BARRA 18;166;67.84240188;1
19;BARRA 19;166;67.84240188;1
20;BARRA 20;166;67.84240188;1
21;BARRA 21;166;0;1
22;BARRA 22;166;0;1
23;BARRA 23;166;0;1
24;BARRA 24;166;0;1
1;BARRA 1;167;66.01783632;1
2;BARRA 2;167;66.01783632;1
3;BARRA 3;167;66.01783632;1
4;BARRA 4;167;66.01783632;1
5;BARRA 5;167;66.01783632;1
6;BARRA 6;167;66.01783632;1
7;BARRA 7;167;66.01783632;1
8;BARRA 8;167;66.01783632;1
9;BARRA 9;167;66.01783632;1
10;BARRA 10;167;66.01783632;1
11;BARRA 11;167;0;1
12;BARRA 12;167;0;1
13;BARRA 13;167;66.01783632;1
14;BARRA 14;167;66.01783632;1
15;BARRA 15;167;66.01783632;1
16;BARRA 16;167;66.01783632;1
17;BARRA 17;167;0;1
18;BARRA 18;167;66.01783632;1
19;BARRA 19;167;66.01783632;1
20;BARRA 20;167;66.01783632;1
21;BARRA 21;167;0;1
22;BARRA 22;167;0;1
23;BARRA 23;167;0;1
24;BARRA 24;167;0;1
1;BARRA 1;168;63.10263172;1
2;BARRA 2;168;63.10263172;1
3;BARRA 3;168;63.10263172;1
4;BARRA 4;168;63.10263172;1
5;BARRA 5;168;63.10263172;1
6;BARRA 6;168;63.10263172;1
7;BARRA 7;168;63.10263172;1
8;BARRA 8;168;63.10263172;1
9;BARRA 9;168;63.10263172;1
10;BARRA 10;168;63.10263172;1
11;BARRA 11;168;0;1
12;BARRA 12;168;0;1
13;BARRA 13;168;63.10263172;1
14;BARRA 14;168;63.10263172;1
15;BARRA 15;168;63.10263172;1
16;BARRA 16;168;63.10263172;1
17;BARRA 17;168;0;1
18;BARRA 18;168;63.10263172;1
19;BARRA 19;168;63.10263172;1
20;BARRA 20;168;63.10263172;1
21;BARRA 21;168;0;1
22;BARRA 22;168;0;1
23;BARRA 23;168;0;1
24;BARRA 24;168;0;1
